dataset,subject_id,num_channels,channels,sampling_freq,edf_path
STAGES,GSDV00106_1,35,"EEG_F3-A2,EEG_F4-A1,EEG_A1-A2,EEG_C3-A2,EEG_C4-A1,EEG_O1-A2,EEG_O2-A1,EOG_LOC-A2,EOG_ROC-A2,EMG_Chin,Leg_1,Leg_2,ECG_I,RR,ECG_II,Snore,Snore2,Flow_Patient,Flow_Patient2,Effort_THO,Effort_ABD,SpO2,Pleth,Body,Flow_Patient3,xPAP_CPAP,xPAP_IPAP,xPAP_EPAP,Leak_Total,PulseRate,CO2,CO2_EndTidal,PressCheck,ECG_IIHF,Technical",1000.0,/scratch/boshra95/nsrr_downloads/stages/original/STAGES PSGs/GSDV/GSDV00106_1.edf
STAGES,GSDV00049_1,40,"EEG_F3-A2,EEG_F4-A1,EEG_A1-A2,EEG_C3-A2,EEG_C4-A1,EEG_O1-A2,EEG_O2-A1,EOG_LOC-A2,EOG_ROC-A2,EMG_Chin,Leg_1,Leg_2,ECG_I,RR,ECG_II,Snore,Snore2,Flow_Patient,Flow_Patient2,Effort_THO,Effort_ABD,SpO2,Pleth,Body,Flow_Patient3,xPAP_CPAP,xPAP_IPAP,xPAP_EPAP,Leak_Total,PulseRate,EMG_Aux1,EMG_Aux2,EEG_T3-A2,EEG_T4-A1,EEG_P3-A2,EEG_P4-A1,CO2_EndTidal,PressCheck,ECG_IIHF,Technical",1000.0,/scratch/boshra95/nsrr_downloads/stages/original/STAGES PSGs/GSDV/GSDV00049_1.edf
STAGES,GSDV00239,33,"EEG_F3-A2,EEG_F4-A1,EEG_A1-A2,EEG_C3-A2,EEG_C4-A1,EEG_O1-A2,EEG_O2-A1,EOG_LOC-A2,EOG_ROC-A2,EMG_Chin,Leg_1,Leg_2,ECG_I,RR,ECG_II,Snore,Snore2,Flow_Patient,Flow_Patient2,Effort_THO,Effort_ABD,SpO2,Pleth,Body,Flow_Patient3,xPAP_CPAP,xPAP_IPAP,xPAP_EPAP,Leak_Total,PulseRate,PressCheck,ECG_IIHF,Technical",1000.0,/scratch/boshra95/nsrr_downloads/stages/original/STAGES PSGs/GSDV/GSDV00239.edf
STAGES,GSDV00142,36,"EEG_F3-A2,EEG_F4-A1,EEG_A1-A2,EEG_C3-A2,EEG_C4-A1,EEG_O1-A2,EEG_O2-A1,EOG_LOC-A2,EOG_ROC-A2,EMG_Chin,Leg_1,Leg_2,ECG_I,RR,ECG_II,Snore,Snore2,Flow_Patient,Flow_Patient2,Effort_THO,Effort_ABD,SpO2,Pleth,Body,Flow_Patient3,xPAP_CPAP,xPAP_IPAP,xPAP_EPAP,Leak_Total,PulseRate,CO2,CO2_EndTidal,EMG_Aux1,PressCheck,ECG_IIHF,Technical",1000.0,/scratch/boshra95/nsrr_downloads/stages/original/STAGES PSGs/GSDV/GSDV00142.edf
STAGES,GSDV00010,41,"CO2_EndTidal,CO2,EEG_F3-A2,EEG_F4-A1,EEG_A1-A2,EEG_C3-A2,EEG_C4-A1,EEG_O1-A2,EEG_O2-A1,EOG_LOC-A2,EOG_ROC-A2,EMG_Chin,Leg_1,Leg_2,ECG_I,RR,ECG_II,Snore,Snore2,Flow_Patient,Flow_Patient2,Effort_THO,Effort_ABD,SpO2,Pleth,Body,Flow_Patient3,xPAP_CPAP,xPAP_IPAP,xPAP_EPAP,Leak_Total,PulseRate,EEG_T3-A2,EEG_T4-A1,EEG_P3-A2,EEG_P4-A1,EMG_Aux1,EMG_Aux2,PressCheck,ECG_IIHF,Technical",1000.0,/scratch/boshra95/nsrr_downloads/stages/original/STAGES PSGs/GSDV/GSDV00010.edf
STAGES,GSDV00051,37,"EEG_F3-A2,EEG_F4-A1,EEG_A1-A2,EEG_C3-A2,EEG_C4-A1,EEG_O1-A2,EEG_O2-A1,EOG_LOC-A2,EOG_ROC-A2,EMG_Chin,Leg_1,Leg_2,ECG_I,RR,ECG_II,Snore,Snore2,Flow_Patient,Flow_Patient2,Effort_THO,Effort_ABD,SpO2,Pleth,Body,Flow_Patient3,xPAP_CPAP,xPAP_IPAP,xPAP_EPAP,Leak_Total,PulseRate,EEG_T4-A1,EEG_P4-A1,EEG_P3-A2,EEG_T3-A2,PressCheck,ECG_IIHF,Technical",1000.0,/scratch/boshra95/nsrr_downloads/stages/original/STAGES PSGs/GSDV/GSDV00051.edf
STAGES,GSDV00111,41,"EEG_F3-A2,EEG_F4-A1,EEG_A1-A2,EEG_C3-A2,EEG_C4-A1,EEG_O1-A2,EEG_O2-A1,EOG_LOC-A2,EOG_ROC-A2,EMG_Chin,Leg_1,Leg_2,ECG_I,RR,ECG_II,Snore,Snore2,Flow_Patient,Flow_Patient2,Effort_THO,Effort_ABD,SpO2,Pleth,Body,Flow_Patient3,xPAP_CPAP,xPAP_IPAP,xPAP_EPAP,Leak_Total,PulseRate,EEG_T3-A2,EEG_T4-A1,EEG_P3-A2,EEG_P4-A1,EMG_Aux1,EMG_Aux2,TidVol_Instant,CO2_EndTidal,PressCheck,ECG_IIHF,Technical",1000.0,/scratch/boshra95/nsrr_downloads/stages/original/STAGES PSGs/GSDV/GSDV00111.edf
STAGES,GSDV00064,40,"EEG_F3-A2,EEG_F4-A1,EEG_A1-A2,EEG_C3-A2,EEG_C4-A1,EEG_O1-A2,EEG_O2-A1,EOG_LOC-A2,EOG_ROC-A2,EMG_Chin,Leg_1,Leg_2,ECG_I,RR,ECG_II,Snore,Snore2,Flow_Patient,Flow_Patient2,Effort_THO,Effort_ABD,SpO2,Pleth,Body,Flow_Patient3,xPAP_CPAP,xPAP_IPAP,xPAP_EPAP,Leak_Total,PulseRate,EEG_T3-A2,EEG_T4-A1,EEG_P3-A2,EEG_P4-A1,EMG_Aux1,EMG_Aux2,CO2_EndTidal,PressCheck,ECG_IIHF,Technical",1000.0,/scratch/boshra95/nsrr_downloads/stages/original/STAGES PSGs/GSDV/GSDV00064.edf
STAGES,GSDV00173_1,44,"EEG_F3-A2,EEG_F4-A1,EEG_A1-A2,EEG_C3-A2,EEG_C4-A1,EEG_O1-A2,EEG_O2-A1,EOG_LOC-A2,EOG_ROC-A2,EMG_Chin,Leg_1,Leg_2,ECG_I,RR,ECG_II,Snore,Snore2,Flow_Patient,Flow_Patient2,Effort_THO,Effort_ABD,SpO2,Pleth,Body,PulseRate,Flow_Patient3,xPAP_CPAP,xPAP_IPAP,xPAP_EPAP,Leak_Total,xPAP_MaxPress,xPAP_EPAPMin,xPAP_EPAPMax,xPAP_PSMin,xPAP_PSMax,xPAP_IPAPMin,xPAP_IPAPMax,BreathRate,Press_Patient,EMG_Aux1,EMG_Aux2,PressCheck,ECG_IIHF,Technical",1000.0,/scratch/boshra95/nsrr_downloads/stages/original/STAGES PSGs/GSDV/GSDV00173_1.edf
STAGES,GSDV00056,40,"EEG_F3-A2,EEG_F4-A1,EEG_A1-A2,EEG_C3-A2,EEG_C4-A1,EEG_O1-A2,EEG_O2-A1,EOG_LOC-A2,EOG_ROC-A2,EMG_Chin,Leg_1,Leg_2,ECG_I,RR,ECG_II,Snore,Snore2,Flow_Patient,Flow_Patient2,Effort_THO,Effort_ABD,SpO2,Pleth,Body,Flow_Patient3,xPAP_CPAP,xPAP_IPAP,xPAP_EPAP,Leak_Total,PulseRate,EEG_T3-A2,EEG_T4-A1,EEG_P3-A2,EEG_P4-A1,EMG_Aux1,EMG_Aux2,CO2_EndTidal,PressCheck,ECG_IIHF,Technical",1000.0,/scratch/boshra95/nsrr_downloads/stages/original/STAGES PSGs/GSDV/GSDV00056.edf
STAGES,GSDV00127_2,14,"EEG_F3-A2,EEG_F4-A1,EEG_A1-A2,EEG_C3-A2,EEG_C4-A1,EEG_O1-A2,EEG_O2-A1,EOG_LOC-A2,EOG_ROC-A2,EMG_Chin,ECG_II,RR,ECG_IIHF,Technical",1000.0,/scratch/boshra95/nsrr_downloads/stages/original/STAGES PSGs/GSDV/GSDV00127_2.edf
STAGES,GSDV00073,40,"EEG_F3-A2,EEG_F4-A1,EEG_A1-A2,EEG_C3-A2,EEG_C4-A1,EEG_O1-A2,EEG_O2-A1,EOG_LOC-A2,EOG_ROC-A2,EMG_Chin,Leg_1,Leg_2,ECG_I,RR,ECG_II,Snore,Snore2,Flow_Patient,Flow_Patient2,Effort_THO,Effort_ABD,SpO2,Pleth,Body,Flow_Patient3,xPAP_CPAP,xPAP_IPAP,xPAP_EPAP,Leak_Total,PulseRate,EEG_T3-A2,EEG_T4-A1,EEG_P3-A2,EEG_P4-A1,EMG_Aux1,EMG_Aux2,CO2_EndTidal,PressCheck,ECG_IIHF,Technical",1000.0,/scratch/boshra95/nsrr_downloads/stages/original/STAGES PSGs/GSDV/GSDV00073.edf
STAGES,GSDV00229_5,14,"EEG_F3-A2,EEG_F4-A1,EEG_A1-A2,EEG_C3-A2,EEG_C4-A1,EEG_O1-A2,EEG_O2-A1,EOG_LOC-A2,EOG_ROC-A2,EMG_Chin,ECG_II,RR,ECG_IIHF,Technical",1000.0,/scratch/boshra95/nsrr_downloads/stages/original/STAGES PSGs/GSDV/GSDV00229_5.edf
STAGES,GSDV00127_5,14,"EEG_F3-A2,EEG_F4-A1,EEG_A1-A2,EEG_C3-A2,EEG_C4-A1,EEG_O1-A2,EEG_O2-A1,EOG_LOC-A2,EOG_ROC-A2,EMG_Chin,ECG_II,RR,ECG_IIHF,Technical",1000.0,/scratch/boshra95/nsrr_downloads/stages/original/STAGES PSGs/GSDV/GSDV00127_5.edf
STAGES,GSDV00220,41,"EEG_F3-A2,EEG_F4-A1,EEG_A1-A2,EEG_C3-A2,EEG_C4-A1,EEG_O1-A2,EEG_O2-A1,EOG_LOC-A2,EOG_ROC-A2,EMG_Chin,Leg_1,Leg_2,ECG_I,RR,ECG_II,Snore,Snore2,Flow_Patient,Flow_Patient2,Effort_THO,Effort_ABD,SpO2,Pleth,Body,Flow_Patient3,xPAP_CPAP,xPAP_IPAP,xPAP_EPAP,Leak_Total,PulseRate,EMG_Aux1,EMG_Aux2,EEG_T3-A2,EEG_T4-A1,EEG_P3-A2,EEG_P4-A1,TidVol_Instant,CO2_EndTidal,PressCheck,ECG_IIHF,Technical",1000.0,/scratch/boshra95/nsrr_downloads/stages/original/STAGES PSGs/GSDV/GSDV00220.edf
STAGES,GSDV00182,33,"EEG_F3-A2,EEG_F4-A1,EEG_A1-A2,EEG_C3-A2,EEG_C4-A1,EEG_O1-A2,EEG_O2-A1,EOG_LOC-A2,EOG_ROC-A2,EMG_Chin,Leg_1,Leg_2,ECG_I,RR,ECG_II,Snore,Snore2,Flow_Patient,Flow_Patient2,Effort_THO,Effort_ABD,SpO2,Pleth,Body,Flow_Patient3,xPAP_CPAP,xPAP_IPAP,xPAP_EPAP,Leak_Total,PulseRate,PressCheck,ECG_IIHF,Technical",1000.0,/scratch/boshra95/nsrr_downloads/stages/original/STAGES PSGs/GSDV/GSDV00182.edf
STAGES,GSDV00047,37,"EEG_F3-A2,EEG_F4-A1,EEG_A1-A2,EEG_C3-A2,EEG_C4-A1,EEG_O1-A2,EEG_O2-A1,EOG_LOC-A2,EOG_ROC-A2,EMG_Chin,Leg_1,Leg_2,ECG_I,RR,ECG_II,Snore,Snore2,Flow_Patient,Flow_Patient2,Effort_THO,Effort_ABD,SpO2,Pleth,Body,Flow_Patient3,xPAP_CPAP,xPAP_IPAP,xPAP_EPAP,Leak_Total,PulseRate,EEG_T4-A1,EEG_P4-A1,EEG_P3-A2,EEG_T3-A2,PressCheck,ECG_IIHF,Technical",1000.0,/scratch/boshra95/nsrr_downloads/stages/original/STAGES PSGs/GSDV/GSDV00047.edf
STAGES,GSDV00050_1,44,"EEG_F3-A2,EEG_F4-A1,EEG_A1-A2,EEG_C3-A2,EEG_C4-A1,EEG_O1-A2,EEG_O2-A1,EOG_LOC-A2,EOG_ROC-A2,EMG_Chin,Leg_1,Leg_2,ECG_I,RR,ECG_II,Snore,Snore2,Flow_Patient,Flow_Patient2,Effort_THO,Effort_ABD,SpO2,Pleth,Body,PulseRate,Flow_Patient3,xPAP_CPAP,xPAP_IPAP,xPAP_EPAP,Leak_Total,xPAP_MaxPress,xPAP_EPAPMin,xPAP_EPAPMax,xPAP_PSMin,xPAP_PSMax,xPAP_IPAPMin,xPAP_IPAPMax,BreathRate,Press_Patient,EMG_Aux1,EMG_Aux2,PressCheck,ECG_IIHF,Technical",1000.0,/scratch/boshra95/nsrr_downloads/stages/original/STAGES PSGs/GSDV/GSDV00050_1.edf
STAGES,GSDV00003,33,"EEG_F3-A2,EEG_F4-A1,EEG_A1-A2,EEG_C3-A2,EEG_C4-A1,EEG_O1-A2,EEG_O2-A1,EOG_LOC-A2,EOG_ROC-A2,EMG_Chin,Leg_1,Leg_2,ECG_I,RR,ECG_II,Snore,Snore2,Flow_Patient,Flow_Patient2,Effort_THO,Effort_ABD,SpO2,Pleth,Body,Flow_Patient3,xPAP_CPAP,xPAP_IPAP,xPAP_EPAP,Leak_Total,PulseRate,PressCheck,ECG_IIHF,Technical",1000.0,/scratch/boshra95/nsrr_downloads/stages/original/STAGES PSGs/GSDV/GSDV00003.edf
STAGES,GSDV00020,45,"EEG_Fp1-A2,EEG_Fp2-A1,EEG_A1-A2,EEG_F3-A2,EEG_F4-A1,EEG_F7-A2,EEG_F8-A1,EEG_T3-A2,EEG_T4-A1,EEG_C3-A2,EEG_C4-A1,EEG_P3-A2,EEG_P4-A1,EEG_T5-A2,EEG_T6-A1,EEG_O1-A2,EEG_O2-A1,EOG_LOC-A2,EOG_ROC-A2,EMG_Chin,EMG_Aux2,EMG_Aux1,Leg_1,Leg_2,ECG_I,RR,ECG_II,Snore,Snore2,Flow_Patient,Flow_Patient2,PulseRate,Effort_THO,Effort_ABD,SpO2,Pleth,Body,Flow_Patient3,xPAP_CPAP,xPAP_IPAP,xPAP_EPAP,Leak_Total,PressCheck,ECG_IIHF,Technical",1000.0,/scratch/boshra95/nsrr_downloads/stages/original/STAGES PSGs/GSDV/GSDV00020.edf
STAGES,GSDV00072_1,42,"EEG_F3-A2,EEG_F4-A1,EEG_A1-A2,EEG_C3-A2,EEG_C4-A1,EEG_O1-A2,EEG_O2-A1,EOG_LOC-A2,EOG_ROC-A2,EMG_Chin,Leg_1,Leg_2,ECG_I,RR,ECG_II,Snore,Snore2,Flow_Patient,Flow_Patient2,Effort_THO,Effort_ABD,SpO2,Pleth,Body,PulseRate,Flow_Patient3,xPAP_CPAP,xPAP_IPAP,xPAP_EPAP,Leak_Total,xPAP_MaxPress,xPAP_EPAPMin,xPAP_EPAPMax,xPAP_PSMin,xPAP_PSMax,xPAP_IPAPMin,xPAP_IPAPMax,BreathRate,Press_Patient,PressCheck,ECG_IIHF,Technical",1000.0,/scratch/boshra95/nsrr_downloads/stages/original/STAGES PSGs/GSDV/GSDV00072_1.edf
STAGES,GSDV00250,34,"EEG_F3-A2,EEG_F4-A1,EEG_A1-A2,EEG_C3-A2,EEG_C4-A1,EEG_O1-A2,EEG_O2-A1,EOG_LOC-A2,EOG_ROC-A2,EMG_Chin,Leg_1,Leg_2,ECG_I,RR,ECG_II,Snore,Snore2,Flow_Patient,Flow_Patient2,Effort_THO,Effort_ABD,SpO2,Pleth,Body,Flow_Patient3,xPAP_CPAP,xPAP_IPAP,xPAP_EPAP,Leak_Total,PulseRate,EMG_Aux1,PressCheck,ECG_IIHF,Technical",1000.0,/scratch/boshra95/nsrr_downloads/stages/original/STAGES PSGs/GSDV/GSDV00250.edf
STAGES,GSDV00152_2,14,"EEG_F3-A2,EEG_F4-A1,EEG_A1-A2,EEG_C3-A2,EEG_C4-A1,EEG_O1-A2,EEG_O2-A1,EOG_LOC-A2,EOG_ROC-A2,EMG_Chin,ECG_II,RR,ECG_IIHF,Technical",1000.0,/scratch/boshra95/nsrr_downloads/stages/original/STAGES PSGs/GSDV/GSDV00152_2.edf
STAGES,GSDV00071,40,"EEG_F3-A2,EEG_F4-A1,EEG_A1-A2,EEG_C3-A2,EEG_C4-A1,EEG_O1-A2,EEG_O2-A1,EOG_LOC-A2,EOG_ROC-A2,EMG_Chin,Leg_1,Leg_2,ECG_I,RR,ECG_II,Snore,Snore2,Flow_Patient,Flow_Patient2,Effort_THO,Effort_ABD,SpO2,Pleth,Body,Flow_Patient3,xPAP_CPAP,xPAP_IPAP,xPAP_EPAP,Leak_Total,PulseRate,EMG_Aux1,EMG_Aux2,EEG_T3-A2,EEG_T4-A1,EEG_P3-A2,EEG_P4-A1,CO2_EndTidal,PressCheck,ECG_IIHF,Technical",1000.0,/scratch/boshra95/nsrr_downloads/stages/original/STAGES PSGs/GSDV/GSDV00071.edf
STAGES,GSDV00109,35,"EEG_F3-A2,EEG_F4-A1,EEG_A1-A2,EEG_C3-A2,EEG_C4-A1,EEG_O1-A2,EEG_O2-A1,EOG_LOC-A2,EOG_ROC-A2,EMG_Chin,Leg_1,Leg_2,ECG_I,RR,ECG_II,Snore,Snore2,Flow_Patient,Flow_Patient2,Effort_THO,Effort_ABD,SpO2,Pleth,Body,Flow_Patient3,xPAP_CPAP,xPAP_IPAP,xPAP_EPAP,Leak_Total,PulseRate,CO2,CO2_EndTidal,PressCheck,ECG_IIHF,Technical",1000.0,/scratch/boshra95/nsrr_downloads/stages/original/STAGES PSGs/GSDV/GSDV00109.edf
STAGES,GSDV00124,34,"EEG_F3-A2,EEG_F4-A1,EEG_A1-A2,EEG_C3-A2,EEG_C4-A1,EEG_O1-A2,EEG_O2-A1,EOG_LOC-A2,EOG_ROC-A2,EMG_Chin,Leg_1,Leg_2,ECG_I,RR,ECG_II,Snore,Snore2,Flow_Patient,Flow_Patient2,Effort_THO,Effort_ABD,SpO2,Pleth,Body,Flow_Patient3,xPAP_CPAP,xPAP_IPAP,xPAP_EPAP,Leak_Total,PulseRate,EMG_Aux1,PressCheck,ECG_IIHF,Technical",1000.0,/scratch/boshra95/nsrr_downloads/stages/original/STAGES PSGs/GSDV/GSDV00124.edf
STAGES,GSDV00077,41,"EEG_F3-A2,EEG_F4-A1,EEG_A1-A2,EEG_C3-A2,EEG_C4-A1,EEG_O1-A2,EEG_O2-A1,EOG_LOC-A2,EOG_ROC-A2,EMG_Chin,Leg_1,Leg_2,ECG_I,RR,ECG_II,Snore,Snore2,Flow_Patient,Flow_Patient2,Effort_THO,Effort_ABD,SpO2,Pleth,Body,Flow_Patient3,xPAP_CPAP,xPAP_IPAP,xPAP_EPAP,Leak_Total,PulseRate,CO2,CO2_EndTidal,EEG_T3-A2,EEG_T4-A1,EEG_P3-A2,EEG_P4-A1,EMG_Aux1,EMG_Aux2,PressCheck,ECG_IIHF,Technical",1000.0,/scratch/boshra95/nsrr_downloads/stages/original/STAGES PSGs/GSDV/GSDV00077.edf
STAGES,GSDV00214,41,"EEG_F3-A2,EEG_F4-A1,EEG_A1-A2,EEG_C3-A2,EEG_C4-A1,EEG_O1-A2,EEG_O2-A1,EOG_LOC-A2,EOG_ROC-A2,EMG_Chin,Leg_1,Leg_2,ECG_I,RR,ECG_II,Snore,Snore2,Flow_Patient,Flow_Patient2,Effort_THO,Effort_ABD,SpO2,Pleth,Body,Flow_Patient3,xPAP_CPAP,xPAP_IPAP,xPAP_EPAP,Leak_Total,PulseRate,EEG_T3-A2,EEG_T4-A1,EEG_P3-A2,EEG_P4-A1,EMG_Aux1,EMG_Aux2,TidVol_Instant,CO2_EndTidal,PressCheck,ECG_IIHF,Technical",1000.0,/scratch/boshra95/nsrr_downloads/stages/original/STAGES PSGs/GSDV/GSDV00214.edf
STAGES,GSDV00136_1,44,"EEG_F3-A2,EEG_F4-A1,EEG_A1-A2,EEG_C3-A2,EEG_C4-A1,EEG_O1-A2,EEG_O2-A1,EOG_LOC-A2,EOG_ROC-A2,EMG_Chin,Leg_1,Leg_2,ECG_I,RR,ECG_II,Snore,Snore2,Flow_Patient,Flow_Patient2,Effort_THO,Effort_ABD,SpO2,Pleth,Body,PulseRate,Flow_Patient3,xPAP_CPAP,xPAP_IPAP,xPAP_EPAP,Leak_Total,xPAP_MaxPress,xPAP_EPAPMin,xPAP_EPAPMax,xPAP_PSMin,xPAP_PSMax,xPAP_IPAPMin,xPAP_IPAPMax,BreathRate,Press_Patient,EMG_Aux1,EMG_Aux2,PressCheck,ECG_IIHF,Technical",1000.0,/scratch/boshra95/nsrr_downloads/stages/original/STAGES PSGs/GSDV/GSDV00136_1.edf
STAGES,GSDV00123,40,"EEG_F3-A2,EEG_F4-A1,EEG_A1-A2,EEG_C3-A2,EEG_C4-A1,EEG_O1-A2,EEG_O2-A1,EOG_LOC-A2,EOG_ROC-A2,EMG_Chin,Leg_1,Leg_2,ECG_I,RR,ECG_II,Snore,Snore2,Flow_Patient,Flow_Patient2,Effort_THO,Effort_ABD,SpO2,Pleth,Body,Flow_Patient3,xPAP_CPAP,xPAP_IPAP,xPAP_EPAP,Leak_Total,PulseRate,EMG_Aux1,EMG_Aux2,EEG_T3-A2,EEG_T4-A1,EEG_P3-A2,EEG_P4-A1,CO2_EndTidal,PressCheck,ECG_IIHF,Technical",1000.0,/scratch/boshra95/nsrr_downloads/stages/original/STAGES PSGs/GSDV/GSDV00123.edf
STAGES,GSDV00087_4,14,"EEG_F3-A2,EEG_F4-A1,EEG_A1-A2,EEG_C3-A2,EEG_C4-A1,EEG_O1-A2,EEG_O2-A1,EOG_LOC-A2,EOG_ROC-A2,EMG_Chin,ECG_II,RR,ECG_IIHF,Technical",1000.0,/scratch/boshra95/nsrr_downloads/stages/original/STAGES PSGs/GSDV/GSDV00087_4.edf
STAGES,GSDV00244,35,"EEG_F3-A2,EEG_F4-A1,EEG_A1-A2,EEG_C3-A2,EEG_C4-A1,EEG_O1-A2,EEG_O2-A1,EOG_LOC-A2,EOG_ROC-A2,EMG_Chin,Leg_1,Leg_2,ECG_I,RR,ECG_II,Snore,Snore2,Flow_Patient,Flow_Patient2,Effort_THO,Effort_ABD,SpO2,Pleth,Body,Flow_Patient3,xPAP_CPAP,xPAP_IPAP,xPAP_EPAP,Leak_Total,PulseRate,CO2,CO2_EndTidal,PressCheck,ECG_IIHF,Technical",1000.0,/scratch/boshra95/nsrr_downloads/stages/original/STAGES PSGs/GSDV/GSDV00244.edf
STAGES,GSDV00124_1,14,"EEG_F3-A2,EEG_F4-A1,EEG_A1-A2,EEG_C3-A2,EEG_C4-A1,EEG_O1-A2,EEG_O2-A1,EOG_LOC-A2,EOG_ROC-A2,EMG_Chin,ECG_II,RR,ECG_IIHF,Technical",1000.0,/scratch/boshra95/nsrr_downloads/stages/original/STAGES PSGs/GSDV/GSDV00124_1.edf
STAGES,GSDV00087_1,50,"EEG_F3-A2,EEG_F4-A1,EEG_A1-A2,EEG_C3-A2,EEG_C4-A1,EEG_O1-A2,EEG_O2-A1,EOG_LOC-A2,EOG_ROC-A2,EMG_Chin,Leg_1,Leg_2,ECG_I,RR,ECG_II,Snore,Snore2,Flow_Patient,Flow_Patient2,Effort_THO,Effort_ABD,SpO2,Pleth,Body,PulseRate,Flow_Patient3,xPAP_CPAP,xPAP_IPAP,xPAP_EPAP,Leak_Total,xPAP_MaxPress,xPAP_EPAPMin,xPAP_EPAPMax,xPAP_PSMin,xPAP_PSMax,xPAP_IPAPMin,xPAP_IPAPMax,BreathRate,Press_Patient,EMG_Aux1,EMG_Aux2,EEG_T3-A2,EEG_T4-A1,EEG_P3-A2,EEG_P4-A1,TidVol_Instant,CO2_EndTidal,PressCheck,ECG_IIHF,Technical",1000.0,/scratch/boshra95/nsrr_downloads/stages/original/STAGES PSGs/GSDV/GSDV00087_1.edf
STAGES,GSDV00177,41,"EEG_F3-A2,EEG_F4-A1,EEG_A1-A2,EEG_C3-A2,EEG_C4-A1,EEG_O1-A2,EEG_O2-A1,EOG_LOC-A2,EOG_ROC-A2,EMG_Chin,Leg_1,Leg_2,ECG_I,RR,ECG_II,Snore,Snore2,Flow_Patient,Flow_Patient2,Effort_THO,Effort_ABD,SpO2,Pleth,Body,Flow_Patient3,xPAP_CPAP,xPAP_IPAP,xPAP_EPAP,Leak_Total,PulseRate,CO2,CO2_EndTidal,EEG_T3-A2,EEG_T4-A1,EEG_P3-A2,EEG_P4-A1,EMG_Aux1,EMG_Aux2,PressCheck,ECG_IIHF,Technical",1000.0,/scratch/boshra95/nsrr_downloads/stages/original/STAGES PSGs/GSDV/GSDV00177.edf
STAGES,GSDV00171,35,"EEG_F3-A2,EEG_F4-A1,EEG_A1-A2,EEG_C3-A2,EEG_C4-A1,EEG_O1-A2,EEG_O2-A1,EOG_LOC-A2,EOG_ROC-A2,EMG_Chin,Leg_1,Leg_2,ECG_I,RR,ECG_II,Snore,Snore2,Flow_Patient,Flow_Patient2,Effort_THO,Effort_ABD,SpO2,Pleth,Body,Flow_Patient3,xPAP_CPAP,xPAP_IPAP,xPAP_EPAP,Leak_Total,PulseRate,CO2,CO2_EndTidal,PressCheck,ECG_IIHF,Technical",1000.0,/scratch/boshra95/nsrr_downloads/stages/original/STAGES PSGs/GSDV/GSDV00171.edf
STAGES,GSDV00108,33,"EEG_F3-A2,EEG_F4-A1,EEG_A1-A2,EEG_C3-A2,EEG_C4-A1,EEG_O1-A2,EEG_O2-A1,EOG_LOC-A2,EOG_ROC-A2,EMG_Chin,Leg_1,Leg_2,ECG_I,RR,ECG_II,Snore,Snore2,Flow_Patient,Flow_Patient2,Effort_THO,Effort_ABD,SpO2,Pleth,Body,Flow_Patient3,xPAP_CPAP,xPAP_IPAP,xPAP_EPAP,Leak_Total,PulseRate,PressCheck,ECG_IIHF,Technical",1000.0,/scratch/boshra95/nsrr_downloads/stages/original/STAGES PSGs/GSDV/GSDV00108.edf
STAGES,GSDV00124_2,14,"EEG_F3-A2,EEG_F4-A1,EEG_A1-A2,EEG_C3-A2,EEG_C4-A1,EEG_O1-A2,EEG_O2-A1,EOG_LOC-A2,EOG_ROC-A2,EMG_Chin,ECG_II,RR,ECG_IIHF,Technical",1000.0,/scratch/boshra95/nsrr_downloads/stages/original/STAGES PSGs/GSDV/GSDV00124_2.edf
STAGES,GSDV00109_1,42,"EEG_F3-A2,EEG_F4-A1,EEG_A1-A2,EEG_C3-A2,EEG_C4-A1,EEG_O1-A2,EEG_O2-A1,EOG_LOC-A2,EOG_ROC-A2,EMG_Chin,Leg_1,Leg_2,ECG_I,RR,ECG_II,Snore,Snore2,Flow_Patient,Flow_Patient2,Effort_THO,Effort_ABD,SpO2,Pleth,Body,PulseRate,Flow_Patient3,xPAP_CPAP,xPAP_IPAP,xPAP_EPAP,Leak_Total,xPAP_MaxPress,xPAP_EPAPMin,xPAP_EPAPMax,xPAP_PSMin,xPAP_PSMax,xPAP_IPAPMin,xPAP_IPAPMax,BreathRate,Press_Patient,PressCheck,ECG_IIHF,Technical",1000.0,/scratch/boshra95/nsrr_downloads/stages/original/STAGES PSGs/GSDV/GSDV00109_1.edf
STAGES,GSDV00072,37,"EEG_F3-A2,EEG_F4-A1,EEG_A1-A2,EEG_C3-A2,EEG_C4-A1,EEG_O1-A2,EEG_O2-A1,EOG_LOC-A2,EOG_ROC-A2,EMG_Chin,Leg_1,Leg_2,ECG_I,RR,ECG_II,Snore,Snore2,Flow_Patient,Flow_Patient2,Effort_THO,Effort_ABD,SpO2,Pleth,Body,Flow_Patient3,xPAP_CPAP,xPAP_IPAP,xPAP_EPAP,Leak_Total,PulseRate,EEG_T4-A1,EEG_P4-A1,EEG_P3-A2,EEG_T3-A2,PressCheck,ECG_IIHF,Technical",1000.0,/scratch/boshra95/nsrr_downloads/stages/original/STAGES PSGs/GSDV/GSDV00072.edf
